MinPrincipalStrain,MaxPrincipalStrain,EqPlasticStrain,MinPrincipalStress,MaxPrincipalStress,ElemVolume,IntegrationPoint_CoordX,IntegrationPoint_CoordY,Stress_xx,Stress_yy,Stress_xy,StressTriaxility,MisesStress,ThirdInvStress
-0.094082,   0.037665,   0.103270,   -738.690247,   0.000000,   0.552448,   1.855719,   54.418495,   -275.893188,   -495.497620,   -335.482971,   -0.355695,   722.894836,   -721.227905
-0.101941,   0.038898,   0.112355,   -761.782654,   0.000000,   0.552450,   1.855719,   53.488178,   -255.189880,   -572.009399,   -310.060913,   -0.377060,   731.272095,   -724.645386
-0.107745,   0.039158,   0.119032,   -780.153870,   0.000000,   0.552448,   1.855719,   52.557865,   -242.255005,   -638.543762,   -275.992615,   -0.399446,   735.017639,   -719.270020
-0.110535,   0.038229,   0.122256,   -792.793274,   0.000000,   0.552449,   1.855719,   51.627552,   -238.853119,   -688.614868,   -240.226181,   -0.420751,   734.771606,   -706.198364
-0.109131,   0.036013,   0.120712,   -797.368042,   0.000000,   0.552449,   1.855719,   50.697235,   -239.843475,   -718.917847,   -209.136124,   -0.437686,   730.173767,   -688.304199
-0.102257,   0.032478,   0.112900,   -792.916138,   0.000000,   0.552449,   1.855719,   49.766922,   -246.576767,   -727.315063,   -189.315704,   -0.451063,   719.701050,   -665.556274
-0.088802,   0.027744,   0.097517,   -769.256042,   0.000000,   0.552448,   1.855719,   48.836605,   -232.529587,   -704.083008,   -187.029663,   -0.445541,   700.730347,   -653.456177
-0.070092,   0.022715,   0.076702,   -662.535828,   50.553555,   0.552450,   1.855719,   47.906292,   -234.865219,   -377.117035,   -349.378326,   -0.295985,   689.204529,   -685.014526
-0.057839,   0.021206,   0.067906,   -464.689453,   307.293121,   0.552448,   1.855719,   46.975975,   -197.747559,   40.351223,   -367.173676,   -0.077938,   673.172485,   -471.828156
-0.053511,   0.024446,   0.065076,   -489.827362,   275.334991,   0.552449,   1.855719,   46.045662,   -190.214264,   -24.278097,   -373.476440,   -0.106510,   671.272522,   -519.303223
-0.050106,   0.027785,   0.060039,   -453.661224,   306.040619,   0.552448,   1.855719,   45.115349,   -166.904572,   19.283995,   -368.266449,   -0.074325,   662.048401,   -457.003967
-0.051338,   0.033932,   0.060540,   -446.624054,   316.273956,   0.552450,   1.855719,   44.185036,   -155.140396,   24.790279,   -370.687988,   -0.065447,   663.895935,   -439.806824
-0.053293,   0.039195,   0.062063,   -435.336670,   333.558167,   0.552448,   1.855719,   43.254719,   -138.768295,   36.989784,   -374.268738,   -0.050801,   667.824158,   -407.285278
-0.056150,   0.044498,   0.065706,   -429.406586,   349.219574,   0.552449,   1.855719,   42.324406,   -125.744095,   45.557095,   -379.774475,   -0.039569,   675.500916,   -379.432159
-0.057493,   0.048120,   0.068160,   -418.937103,   366.551056,   0.552449,   1.855719,   41.394089,   -109.806465,   57.420403,   -383.740417,   -0.025651,   680.756775,   -331.241180
-0.058623,   0.051250,   0.070559,   -409.417389,   382.020599,   0.552448,   1.855719,   40.463776,   -96.533867,   69.137085,   -386.951935,   -0.013321,   685.542236,   -268.251770
-0.060349,   0.054381,   0.073610,   -401.692596,   396.769806,   0.552449,   1.855719,   39.533463,   -81.751389,   76.828575,   -391.278229,   -0.002373,   691.493103,   -152.273453
-0.062011,   0.057296,   0.076572,   -395.884857,   408.888336,   0.552449,   1.855719,   38.603146,   -69.432625,   82.436104,   -395.156860,   0.006219,   696.984375,   211.599823
-0.063292,   0.059697,   0.078980,   -389.065002,   420.580475,   0.552449,   1.855719,   37.672832,   -57.183006,   88.698479,   -398.197296,   0.014978,   701.350586,   285.362976
-0.064350,   0.061757,   0.081044,   -384.064331,   429.600311,   0.552448,   1.855719,   36.742519,   -46.727535,   92.263504,   -400.852722,   0.021529,   705.021973,   323.654938
-0.065021,   0.063496,   0.082660,   -377.618011,   439.040344,   0.552450,   1.855719,   35.812202,   -35.002842,   96.425171,   -403.006683,   0.028922,   707.913391,   358.450226
-0.065696,   0.065122,   0.084217,   -372.519379,   446.888794,   0.552448,   1.855719,   34.881889,   -24.925091,   99.294518,   -404.968903,   0.034886,   710.601868,   382.868774
-0.066144,   0.066500,   0.085464,   -366.896759,   454.550781,   0.552449,   1.855719,   33.951572,   -14.649343,   102.303391,   -406.539703,   0.040994,   712.743164,   405.052612
-0.066379,   0.067661,   0.086434,   -361.298553,   461.574127,   0.552449,   1.855719,   33.021259,   -4.976811,   105.252357,   -407.728149,   0.046788,   714.390198,   424.064484
-0.066318,   0.068495,   0.086995,   -355.240479,   468.233276,   0.552448,   1.855719,   32.090942,   5.046123,   107.946655,   -408.509644,   0.052649,   715.383545,   441.432617
-0.066137,   0.069222,   0.087412,   -349.111450,   474.592804,   0.552449,   1.855719,   31.160629,   14.548027,   110.933334,   -409.022797,   0.058409,   716.102600,   457.141907
-0.065611,   0.069565,   0.087346,   -342.225403,   480.739502,   0.552448,   1.855719,   30.230314,   24.577225,   113.936874,   -409.049530,   0.064479,   716.065613,   472.077484
-0.064924,   0.069782,   0.087101,   -334.374939,   487.296173,   0.552449,   1.855719,   29.299999,   34.045212,   118.876022,   -408.640167,   0.071224,   715.684143,   487.282257
-0.064037,   0.069783,   0.086581,   -327.763641,   492.269775,   0.552449,   1.855719,   28.369686,   44.548260,   119.957878,   -408.279388,   0.076702,   714.917297,   498.521423
-0.062479,   0.069143,   0.085208,   -311.558533,   503.710175,   0.552448,   1.855719,   27.439371,   54.605343,   137.546295,   -405.519379,   0.089889,   712.550232,   522.680664
-0.061637,   0.069350,   0.084895,   -309.839264,   504.736542,   0.552449,   1.855719,   26.509056,   64.835625,   130.061646,   -405.980072,   0.091226,   712.142212,   524.827576
